Edge,Weight
"(159, 135)",8.802195106909493e-06
"(159, 136)",3.868345066493361e-09
"(159, 137)",1.8978282033899064e-07
"(159, 138)",0.013137889765203
"(159, 139)",1.9693666571285463e-07
"(159, 141)",1.3043118654813633e-07
"(159, 142)",1.113736136346688e-06
"(159, 154)",0.003030533097917214
"(159, 155)",0.00026202116496278907
"(159, 156)",0.021008202396333216
"(159, 157)",0.0005155668090446853
"(159, 158)",0.0029989893743186257
"(159, 160)",0.036082795467227695
"(159, 161)",0.0014161022743792273
"(159, 162)",1.1576087442279289e-07
"(159, 167)",8.600479605775036e-05
"(159, 170)",2.018942745962704e-06
"(159, 171)",8.297617525840906e-05
"(159, 174)",1.5377088801642457e-05
"(159, 179)",2.8519603134827024e-08
"(159, 181)",8.038471033842143e-06
"(159, 182)",4.2887602099028753e-07
"(159, 183)",2.8414317532110543e-06
"(159, 184)",3.0643145428399522e-06
"(160, 6)",9.962178199884875e-07
"(160, 7)",1.3941809834605578e-07
"(160, 8)",1.4750384460313626e-05
"(160, 12)",1.7975476477261053e-06
"(160, 13)",2.4571511163458125e-05
"(160, 14)",4.6964590652009974e-06
"(160, 19)",1.7367607467733137e-06
"(160, 20)",0.020743078798404896
"(160, 21)",0.00017714625881126266
"(160, 22)",0.013245319564593955
"(160, 23)",0.016332922064175363
"(160, 24)",5.409074762781075e-06
"(160, 25)",3.6975721518501816e-05
"(160, 26)",0.04211272244341671
"(160, 27)",5.395320675916082e-06
"(160, 29)",1.3865310366156791e-06
"(160, 30)",1.7135727200923157e-06
"(160, 130)",5.402891318340153e-06
"(160, 131)",0.001721317428164184
"(160, 132)",0.05371835630852729
"(160, 133)",0.01286636216857005
"(160, 134)",0.014556046751094983
"(160, 135)",6.0208155282452936e-05
"(160, 136)",3.09908232409839e-07
"(160, 137)",1.870186109442784e-07
"(160, 138)",7.301094098693283e-05
"(160, 154)",1.1138768224228102e-07
"(160, 156)",5.107285058443268e-06
"(160, 157)",1.0896825308748248e-06
"(160, 158)",1.0763862036355931e-05
"(160, 159)",0.036082795467227695
"(160, 161)",0.2369693925231695
"(160, 162)",0.00010472349530573411
"(160, 163)",1.0642780030423182e-06
"(160, 164)",7.271193278057809e-07
"(160, 166)",1.1391372307656411e-07
"(160, 167)",0.00018442377120663877
"(160, 170)",5.264992622782206e-08
"(160, 171)",2.6640072190877675e-07
"(161, 6)",6.493335368834507e-08
"(161, 12)",5.505292654106597e-07
"(161, 13)",7.397685764914143e-08
"(161, 14)",2.7578132215413812e-08
"(161, 18)",3.650762067319846e-08
"(161, 19)",5.965075070335502e-07
"(161, 20)",0.019193721769261173
"(161, 21)",6.067108837669366e-05
"(161, 22)",4.486137055664585e-05
"(161, 23)",2.204084782533755e-05
"(161, 26)",1.094785708460222e-05
"(161, 131)",1.2020438280160306e-05
"(161, 132)",0.0009679702419089154
"(161, 133)",0.11658102311193944
"(161, 134)",0.27503150325268505
"(161, 135)",0.11957017090171576
"(161, 136)",0.0001335757816923433
"(161, 137)",1.189966581165436e-06
"(161, 138)",8.410488664594595e-05
"(161, 139)",9.795426623782077e-07
"(161, 154)",4.515046029052172e-08
"(161, 156)",1.6831292693808563e-06
"(161, 159)",0.0014161022743792273
"(161, 160)",0.2369693925231695
"(161, 162)",0.060727476169122385
"(161, 163)",0.001875685257546138
"(161, 164)",0.00028977311398193707
"(161, 165)",2.994266019484826e-07
"(161, 166)",0.0006621338053810177
"(161, 167)",0.17089305670931934
"(161, 168)",2.320349886471007e-06
"(161, 169)",4.492843198988794e-07
"(161, 170)",5.5537257321702785e-05
"(161, 171)",1.524175249471682e-05
"(161, 174)",1.945841967199158e-07
"(162, 12)",6.600390696007708e-06
"(162, 13)",3.4635431545864923e-09
"(162, 14)",8.475939389209837e-09
"(162, 18)",9.210736304339662e-05
"(162, 19)",2.873381665949637e-05
"(162, 20)",0.04033621735638007
"(162, 21)",4.7418367539648895e-05
"(162, 22)",5.913887794392209e-07
"(162, 23)",6.100051085233815e-07
"(162, 63)",8.960832931848018e-06
"(162, 64)",1.8428746673405946e-07
"(162, 67)",1.1707550090136465e-05
"(162, 102)",2.2791144463748684e-08
"(162, 132)",3.172578816247551e-05
"(162, 133)",0.01289029032806866
"(162, 134)",8.82439725887707e-05
"(162, 135)",0.09656748291105031
"(162, 136)",0.006582004851370584
"(162, 137)",1.6381721385982928e-06
"(162, 138)",2.7307073992518844e-07
"(162, 139)",2.0542741571816236e-07
"(162, 159)",1.1576087442279289e-07
"(162, 160)",0.00010472349530573411
"(162, 161)",0.060727476169122385
"(162, 163)",0.05289171644952148
"(162, 164)",3.301336836784685e-05
"(162, 165)",9.244614665249173e-07
"(162, 166)",0.00833871345501393
"(162, 167)",0.0005521660150225216
"(162, 168)",3.0469979182158613e-09
"(162, 169)",7.780563088535837e-08
"(162, 170)",1.936904823764962e-06
"(163, 20)",1.9441338345131954e-05
"(163, 21)",5.608590511201328e-06
"(163, 63)",2.417267757037599e-07
"(163, 133)",4.317543448451033e-06
"(163, 134)",3.9975064424879745e-06
"(163, 135)",0.0031016298063332214
"(163, 136)",9.52228701180502e-06
"(163, 160)",1.0642780030423182e-06
"(163, 161)",0.001875685257546138
"(163, 162)",0.05289171644952148
"(163, 164)",0.09704535611905157
"(163, 165)",0.012544955532066525
"(163, 166)",0.3900151066109538
"(163, 167)",0.005669999372330494
"(163, 168)",1.998791032065128e-05
"(163, 169)",8.510498827547509e-06
"(163, 170)",3.048997106986917e-06
"(163, 171)",3.449142164509793e-08
"(164, 20)",1.6763619349546842e-07
"(164, 21)",1.0487006853310277e-06
"(164, 133)",1.9833466786276666e-08
"(164, 134)",2.9054007850959353e-06
"(164, 135)",2.9397093785519247e-05
"(164, 160)",7.271193278057809e-07
"(164, 161)",0.00028977311398193707
"(164, 162)",3.301336836784685e-05
"(164, 163)",0.09704535611905157
"(164, 165)",0.06036779562942684
"(164, 166)",0.0019096681848168374
"(164, 167)",0.026023286422714592
"(164, 168)",0.0036014440139842917
"(164, 169)",1.1026952889210406e-05
"(164, 170)",1.4413349882147486e-06
"(164, 171)",2.1626464199897557e-06
"(164, 172)",5.33830202385075e-09
"(165, 135)",2.057272872661997e-06
"(165, 161)",2.994266019484826e-07
"(165, 162)",9.244614665249173e-07
"(165, 163)",0.012544955532066525
"(165, 164)",0.06036779562942684
"(165, 166)",0.005731885264394805
"(165, 167)",0.00011510631291457685
"(165, 168)",0.002103375528677134
"(165, 169)",0.00022247002106723813
"(165, 170)",6.41479646290577e-07
"(165, 171)",2.170518347746187e-08
"(165, 172)",3.16940173846388e-07
"(166, 20)",7.059031912781677e-07
"(166, 64)",6.280366697319906e-07
"(166, 133)",1.1363359668621342e-05
"(166, 134)",3.195379545559263e-05
"(166, 135)",0.15738404693081975
"(166, 136)",0.0006879735157417599
"(166, 139)",1.9565772234386714e-05
"(166, 160)",1.1391372307656411e-07
"(166, 161)",0.0006621338053810177
"(166, 162)",0.00833871345501393
"(166, 163)",0.3900151066109538
"(166, 164)",0.0019096681848168374
"(166, 165)",0.005731885264394805
"(166, 167)",0.022140199390705675
"(166, 168)",0.00027589219064793724
"(166, 169)",0.005575187377398833
"(166, 170)",0.0018291451538971159
"(166, 171)",3.133820765128803e-06
"(166, 172)",3.002009376674463e-07
"(166, 173)",5.003391381634969e-06
"(166, 174)",6.413539350396442e-09
"(167, 20)",4.546946956978104e-06
"(167, 21)",1.0806487652464752e-07
"(167, 22)",1.1286244486354378e-08
"(167, 132)",2.55962639101881e-07
"(167, 133)",0.00012832952254029806
"(167, 134)",0.06169625292532146
"(167, 135)",0.0656165670696646
"(167, 136)",1.1421964516102889e-05
"(167, 138)",4.437797630885143e-06
"(167, 139)",9.235107340828108e-06
"(167, 154)",1.398670615217487e-07
"(167, 156)",1.316331458070863e-05
"(167, 159)",8.600479605775036e-05
"(167, 160)",0.00018442377120663877
"(167, 161)",0.17089305670931934
"(167, 162)",0.0005521660150225216
"(167, 163)",0.005669999372330494
"(167, 164)",0.026023286422714592
"(167, 165)",0.00011510631291457685
"(167, 166)",0.022140199390705675
"(167, 168)",0.013664732111792546
"(167, 169)",0.0008486461096617859
"(167, 170)",0.011118077191058546
"(167, 171)",0.008258495349728036
"(167, 172)",2.2984111865869765e-06
"(167, 173)",1.0872637585102041e-06
"(167, 174)",7.1135649665166055e-06
"(167, 181)",3.153024664542061e-07
"(168, 134)",4.395908186154429e-06
"(168, 135)",8.072299611114886e-06
"(168, 139)",1.323446597292679e-07
"(168, 156)",3.641734283602164e-07
"(168, 161)",2.320349886471007e-06
"(168, 162)",3.0469979182158613e-09
"(168, 163)",1.998791032065128e-05
"(168, 164)",0.0036014440139842917
"(168, 165)",0.002103375528677134
"(168, 166)",0.00027589219064793724
"(168, 167)",0.013664732111792546
"(168, 169)",0.04793926823418587
"(168, 170)",0.0009067632912046975
"(168, 171)",0.006918808964255732
"(168, 172)",0.009812288950340644
"(168, 173)",4.343912394375593e-06
"(168, 174)",6.140251629638271e-07
"(168, 175)",1.9060124989735312e-06
"(168, 181)",4.288736039313504e-07
"(169, 134)",2.2471982688898605e-06
"(169, 135)",0.00013247198792669225
"(169, 136)",5.915064760841915e-07
"(169, 139)",0.00018061150777612056
"(169, 143)",8.815541690123012e-08
"(169, 161)",4.492843198988794e-07
"(169, 162)",7.780563088535837e-08
"(169, 163)",8.510498827547509e-06
"(169, 164)",1.1026952889210406e-05
"(169, 165)",0.00022247002106723813
"(169, 166)",0.005575187377398833
"(169, 167)",0.0008486461096617859
"(169, 168)",0.04793926823418587
"(169, 170)",0.12390763733536005
"(169, 171)",0.0006352070538196131
"(169, 172)",0.03578132014896255
"(169, 173)",0.02290173334593419
"(169, 174)",9.279036066800473e-06
"(169, 175)",3.2453733256332384e-07
"(169, 176)",8.511185281179223e-07
"(169, 181)",2.5739616096309702e-08
"(170, 133)",8.100429079149763e-06
"(170, 134)",0.0032811292025144213
"(170, 135)",0.016106296379584818
"(170, 136)",9.196179789796587e-05
"(170, 137)",1.3542824666146204e-07
"(170, 138)",3.344679995734623e-05
"(170, 139)",0.17170718375593425
"(170, 140)",4.099119400393647e-06
"(170, 142)",2.389191540146385e-06
"(170, 143)",6.855406852650958e-05
"(170, 154)",3.1767627314138737e-06
"(170, 156)",9.40346923243851e-07
"(170, 159)",2.018942745962704e-06
"(170, 160)",5.264992622782206e-08
"(170, 161)",5.5537257321702785e-05
"(170, 162)",1.936904823764962e-06
"(170, 163)",3.048997106986917e-06
"(170, 164)",1.4413349882147486e-06
"(170, 165)",6.41479646290577e-07
"(170, 166)",0.0018291451538971159
"(170, 167)",0.011118077191058546
"(170, 168)",0.0009067632912046975
"(170, 169)",0.12390763733536005
"(170, 171)",0.04030605588108301
"(170, 172)",0.00041161256671330194
"(170, 173)",0.06358364963904023
"(170, 174)",0.0173504684609361
"(170, 175)",2.2331535330266663e-06
"(170, 176)",1.2033265410593686e-06
"(170, 177)",8.807529728471764e-07
"(170, 179)",1.6974776750089405e-06
"(170, 181)",9.463242012088813e-06
"(171, 129)",7.278023502784755e-09
"(171, 133)",1.5685756941683046e-07
"(171, 134)",0.0034166903421282767
"(171, 135)",2.782045447247583e-05
"(171, 138)",7.191693089794171e-06
"(171, 139)",2.963072502552677e-05
"(171, 142)",7.959642566746084e-07
"(171, 143)",4.047570721954833e-07
"(171, 154)",0.00022985632432209968
"(171, 155)",1.4584292112343592e-08
"(171, 156)",0.004928290824609576
"(171, 157)",6.24002119791379e-08
"(171, 159)",8.297617525840906e-05
"(171, 160)",2.6640072190877675e-07
"(171, 161)",1.524175249471682e-05
"(171, 163)",3.449142164509793e-08
"(171, 164)",2.1626464199897557e-06
"(171, 165)",2.170518347746187e-08
"(171, 166)",3.133820765128803e-06
"(171, 167)",0.008258495349728036
"(171, 168)",0.006918808964255732
"(171, 169)",0.0006352070538196131
"(171, 170)",0.04030605588108301
"(171, 172)",0.0010083437820139806
"(171, 173)",4.544257277757424e-05
"(171, 174)",0.020499429281335323
"(171, 175)",0.002142589209943253
"(171, 176)",4.0614414654866513e-07
"(171, 177)",1.278969195959919e-07
"(171, 179)",1.3914968954509277e-05
"(171, 181)",0.023819301601033658
"(171, 182)",3.1831754769839905e-07
"(171, 183)",5.31360085490612e-07
"(172, 139)",6.137238698755709e-07
"(172, 164)",5.33830202385075e-09
"(172, 165)",3.16940173846388e-07
"(172, 166)",3.002009376674463e-07
"(172, 167)",2.2984111865869765e-06
"(172, 168)",0.009812288950340644
"(172, 169)",0.03578132014896255
"(172, 170)",0.00041161256671330194
"(172, 171)",0.0010083437820139806
"(172, 173)",0.0010265513044942054
"(172, 174)",8.462673634994645e-06
"(172, 175)",0.0012753531169437337
"(172, 176)",0.0003630344405064534
"(172, 177)",2.729871471096601e-07
"(172, 181)",1.0383742334170165e-05
"(173, 134)",2.736429904066952e-07
"(173, 135)",5.974304244062978e-06
"(173, 136)",7.586026381807644e-07
"(173, 138)",4.850047949463095e-09
"(173, 139)",0.05910584354787716
"(173, 140)",5.409975024832647e-06
"(173, 142)",3.3065838763945974e-07
"(173, 143)",0.0015307221543480408
"(173, 147)",9.390146319471578e-08
"(173, 166)",5.003391381634969e-06
"(173, 167)",1.0872637585102041e-06
"(173, 168)",4.343912394375593e-06
"(173, 169)",0.02290173334593419
"(173, 170)",0.06358364963904023
"(173, 171)",4.544257277757424e-05
"(173, 172)",0.0010265513044942054
"(173, 174)",0.0007498899209895171
"(173, 175)",1.7983927988751703e-06
"(173, 176)",0.0011687940462434198
"(173, 177)",0.00016493177114170976
"(173, 179)",1.4491440146002787e-06
"(173, 181)",2.1694315844200673e-07
"(174, 6)",4.838370148072332e-08
"(174, 103)",2.9188473438933113e-08
"(174, 129)",4.768729483657808e-05
"(174, 130)",3.5745847873528484e-08
"(174, 131)",1.3111785775716535e-08
"(174, 133)",2.1185149568836436e-07
"(174, 134)",0.00045359572726738406
"(174, 135)",5.230873507571232e-06
"(174, 136)",1.0071984732462624e-07
"(174, 137)",4.198938355278235e-08
"(174, 138)",0.0006909415023619659
"(174, 139)",0.0076359926711302255
"(174, 140)",3.8557931529226155e-06
"(174, 141)",7.365340705458579e-06
"(174, 142)",0.01998747318983078
"(174, 143)",0.008029958139522932
"(174, 144)",1.814324608062634e-07
"(174, 145)",1.093826026874467e-06
"(174, 146)",7.823598623417639e-06
"(174, 147)",2.0538868640904472e-07
"(174, 152)",2.0137622282163648e-05
"(174, 154)",0.020348578109405935
"(174, 155)",1.1748756300278273e-07
"(174, 156)",4.689001038968854e-05
"(174, 159)",1.5377088801642457e-05
"(174, 161)",1.945841967199158e-07
"(174, 166)",6.413539350396442e-09
"(174, 167)",7.1135649665166055e-06
"(174, 168)",6.140251629638271e-07
"(174, 169)",9.279036066800473e-06
"(174, 170)",0.0173504684609361
"(174, 171)",0.020499429281335323
"(174, 172)",8.462673634994645e-06
"(174, 173)",0.0007498899209895171
"(174, 175)",0.00027503373636363906
"(174, 176)",1.8851848042231724e-05
"(174, 177)",0.0007202607902581803
"(174, 178)",3.695293428336299e-06
"(174, 179)",0.0809195184824057
"(174, 180)",4.7142994759497013e-07
"(174, 181)",0.013803985936101526
"(174, 182)",3.121130215788526e-07
"(175, 142)",4.73710840985164e-08
"(175, 143)",2.053482215545075e-07
"(175, 154)",5.0367353347812e-06
"(175, 156)",1.3189811005274656e-05
"(175, 168)",1.9060124989735312e-06
"(175, 169)",3.2453733256332384e-07
"(175, 170)",2.2331535330266663e-06
"(175, 171)",0.002142589209943253
"(175, 172)",0.0012753531169437337
"(175, 173)",1.7983927988751703e-06
"(175, 174)",0.00027503373636363906
"(175, 176)",0.0006091196720444714
"(175, 177)",9.296025282822029e-05
"(175, 178)",2.1954753910335968e-05
"(175, 179)",0.00026070590670315143
"(175, 180)",2.828433013519316e-05
"(175, 181)",0.16233832013618665
"(175, 182)",6.1755828559839685e-06
"(175, 183)",2.0236006614652227e-07
"(176, 139)",5.802062403148511e-07
"(176, 143)",3.2657775390134704e-05
"(176, 146)",5.328083422284635e-07
"(176, 147)",1.0696045692465153e-07
"(176, 169)",8.511185281179223e-07
"(176, 170)",1.2033265410593686e-06
"(176, 171)",4.0614414654866513e-07
"(176, 172)",0.0003630344405064534
"(176, 173)",0.0011687940462434198
"(176, 174)",1.8851848042231724e-05
"(176, 175)",0.0006091196720444714
"(176, 177)",0.043314716923050584
"(176, 178)",0.0006386570612812647
"(176, 179)",1.768399697084533e-05
"(176, 181)",7.764954477806896e-07
"(177, 139)",1.0832654297416866e-05
"(177, 140)",1.4134794182245883e-07
"(177, 142)",9.161169865365082e-05
"(177, 143)",0.041445047975284977
"(177, 144)",2.115668117035341e-06
"(177, 145)",3.4219051971717816e-06
"(177, 146)",0.009402037482359446
"(177, 147)",0.0008031792578913155
"(177, 149)",4.8656292099757296e-08
"(177, 152)",1.29607173732893e-05
"(177, 154)",2.848817436529316e-07
"(177, 170)",8.807529728471764e-07
"(177, 171)",1.278969195959919e-07
"(177, 172)",2.729871471096601e-07
"(177, 173)",0.00016493177114170976
"(177, 174)",0.0007202607902581803
"(177, 175)",9.296025282822029e-05
"(177, 176)",0.043314716923050584
"(177, 178)",0.09346843303646893
"(177, 179)",0.013030202541849577
"(177, 180)",3.277159858503062e-08
"(177, 181)",2.482146433493426e-06
"(178, 142)",1.715025034059181e-06
"(178, 143)",1.0204783737783884e-05
"(178, 145)",7.595385745418071e-07
"(178, 146)",0.01356963114667451
"(178, 147)",2.9174200946827616e-06
"(178, 149)",1.4066793842459902e-06
"(178, 151)",6.861100143851218e-06
"(178, 152)",4.878435190221353e-05
"(178, 154)",1.7595283135577305e-08
"(178, 174)",3.695293428336299e-06
"(178, 175)",2.1954753910335968e-05
"(178, 176)",0.0006386570612812647
"(178, 177)",0.09346843303646893
"(178, 179)",0.005131734695169143
"(178, 180)",1.3537630075006745e-05
"(178, 181)",1.576975423915883e-06
"(179, 127)",3.808344273465991e-06
"(179, 128)",1.418763852285565e-06
"(179, 129)",8.492389181810722e-05
"(179, 134)",9.86020262959513e-08
"(179, 138)",2.883776395545823e-06
"(179, 139)",3.903921034336122e-06
"(179, 141)",2.015920525963999e-06
"(179, 142)",0.05070699099334888
"(179, 143)",0.0013445432109620015
"(179, 144)",4.960102260831434e-07
"(179, 145)",0.00016527101786778075
"(179, 146)",0.01133721336722374
"(179, 147)",2.3234339086286584e-06
"(179, 149)",8.68393903630249e-08
"(179, 150)",3.4982072222078387e-07
"(179, 151)",1.8111175786543755e-05
"(179, 152)",0.03805511247832328
"(179, 153)",9.603239882380875e-06
"(179, 154)",0.009467001673183404
"(179, 155)",3.5088500915492205e-07
"(179, 156)",1.3573158292956577e-06
"(179, 159)",2.8519603134827024e-08
"(179, 170)",1.6974776750089405e-06
"(179, 171)",1.3914968954509277e-05
"(179, 173)",1.4491440146002787e-06
"(179, 174)",0.0809195184824057
"(179, 175)",0.00026070590670315143
"(179, 176)",1.768399697084533e-05
"(179, 177)",0.013030202541849577
"(179, 178)",0.005131734695169143
"(179, 180)",0.0004986682561866474
"(179, 181)",0.0072155991854378956
"(179, 182)",6.8540847701115125e-06
"(180, 1)",3.106644932096003e-06
"(180, 126)",2.2925874114321232e-06
"(180, 127)",1.6722529030843703e-07
"(180, 128)",3.094961133456309e-05
"(180, 129)",6.764034690576182e-08
"(180, 142)",1.929329691918724e-07
"(180, 146)",5.806450732848134e-07
"(180, 151)",9.317745289990853e-05
"(180, 152)",9.693803251138888e-05
"(180, 153)",0.02690440829610452
"(180, 154)",4.006408223631297e-05
"(180, 155)",7.649105820632939e-06
"(180, 156)",9.356866512000294e-07
"(180, 174)",4.7142994759497013e-07
"(180, 175)",2.828433013519316e-05
"(180, 177)",3.277159858503062e-08
"(180, 178)",1.3537630075006745e-05
"(180, 179)",0.0004986682561866474
"(180, 181)",0.0008816473489423515
"(180, 182)",0.042216518230270596
"(180, 183)",5.653685198573974e-07
"(181, 128)",2.3785207576820678e-07
"(181, 129)",1.3519266218864346e-06
"(181, 130)",8.818640874507272e-09
"(181, 134)",5.673047089089778e-06
"(181, 138)",7.95077863529059e-07
"(181, 139)",1.325933851425094e-07
"(181, 142)",1.2815118205935505e-05
"(181, 143)",2.764415422023572e-07
"(181, 146)",4.947770420283943e-08
"(181, 152)",2.8816838405987254e-06
"(181, 153)",5.8483195500969035e-06
"(181, 154)",0.020843447771039792
"(181, 155)",1.673793521206335e-05
"(181, 156)",0.016406988666858524
"(181, 157)",7.60248083793158e-07
"(181, 159)",8.038471033842143e-06
"(181, 167)",3.153024664542061e-07
"(181, 168)",4.288736039313504e-07
"(181, 169)",2.5739616096309702e-08
"(181, 170)",9.463242012088813e-06
"(181, 171)",0.023819301601033658
"(181, 172)",1.0383742334170165e-05
"(181, 173)",2.1694315844200673e-07
"(181, 174)",0.013803985936101526
"(181, 175)",0.16233832013618665
"(181, 176)",7.764954477806896e-07
"(181, 177)",2.482146433493426e-06
"(181, 178)",1.576975423915883e-06
"(181, 179)",0.0072155991854378956
"(181, 180)",0.0008816473489423515
"(181, 182)",0.0033426481891365256
"(181, 183)",3.593909028950293e-05
"(182, 1)",6.939566968355849e-07
"(182, 33)",3.5803654359511937e-07
"(182, 40)",1.0573387849596645e-08
"(182, 128)",0.00026112804298463745
"(182, 129)",5.187538601347796e-07
"(182, 130)",4.216734239292919e-07
"(182, 142)",8.481029715247362e-09
"(182, 151)",2.76672096779462e-08
"(182, 152)",8.974384654436562e-07
"(182, 153)",0.028795101856812836
"(182, 154)",0.0006463656813139096
"(182, 155)",0.015004306200426072
"(182, 156)",0.0016618782718433066
"(182, 157)",9.509550828624924e-05
"(182, 158)",1.8348638596421552e-06
"(182, 159)",4.2887602099028753e-07
"(182, 171)",3.1831754769839905e-07
"(182, 174)",3.121130215788526e-07
"(182, 175)",6.1755828559839685e-06
"(182, 179)",6.8540847701115125e-06
"(182, 180)",0.042216518230270596
"(182, 181)",0.0033426481891365256
"(182, 183)",0.008751424430520273
"(182, 184)",0.0002120494433802378
"(183, 33)",4.604375852998458e-07
"(183, 128)",3.8996349535875536e-08
"(183, 130)",5.0300895350957465e-08
"(183, 153)",7.454355850988748e-07
"(183, 154)",2.589999307929247e-06
"(183, 155)",0.000586732443443907
"(183, 156)",0.020504408278502525
"(183, 157)",0.16806193951517343
"(183, 158)",4.634828843279593e-05
"(183, 159)",2.8414317532110543e-06
"(183, 171)",5.31360085490612e-07
"(183, 175)",2.0236006614652227e-07
"(183, 180)",5.653685198573974e-07
"(183, 181)",3.593909028950293e-05
"(183, 182)",0.008751424430520273
"(183, 184)",0.010228878664202056
"(184, 3)",9.070190448405422e-07
"(184, 26)",3.834445847338548e-07
"(184, 29)",3.978010026821264e-05
"(184, 30)",8.374592501163145e-06
"(184, 32)",3.5985777006159545e-07
"(184, 33)",0.037272199893694735
"(184, 34)",5.795626159908232e-07
"(184, 36)",2.4513128013422465e-06
"(184, 37)",4.116900106764021e-05
"(184, 38)",7.243085741875788e-06
"(184, 40)",1.3022958889231445e-06
"(184, 128)",8.977449496611809e-06
"(184, 130)",3.180476609093457e-05
"(184, 153)",3.7921659207995618e-06
"(184, 154)",6.972937845084459e-07
"(184, 155)",0.04399189494346501
"(184, 156)",7.154823557357303e-05
"(184, 157)",0.4759459030628204
"(184, 158)",0.06235239095211
"(184, 159)",3.0643145428399522e-06
"(184, 182)",0.0002120494433802378
"(184, 183)",0.010228878664202056
"(27, 89)",1.086332356015074e-08
"(33, 156)",1.504286667764919e-08
"(46, 127)",2.8933480737218057e-09
"(50, 66)",4.417718278494829e-09
"(62, 136)",1.4022610991562797e-08
"(64, 100)",1.03311870833457e-08
"(66, 50)",4.417718278494829e-09
"(81, 160)",4.654140539628316e-09
"(89, 27)",1.086332356015074e-08
"(89, 131)",2.1611614330477655e-09
"(100, 64)",1.03311870833457e-08
"(127, 46)",2.8933480737218057e-09
"(131, 89)",2.1611614330477655e-09
"(136, 62)",1.4022610991562797e-08
"(156, 33)",1.504286667764919e-08
"(160, 81)",4.654140539628316e-09
"(2, 6)",5.706974093300232e-08
"(6, 2)",5.706974093300232e-08
"(6, 119)",7.119245992726064e-08
"(6, 152)",1.2779194946688222e-07
"(7, 30)",4.726909217484241e-08
"(30, 7)",4.726909217484241e-08
"(32, 157)",3.4920512259617452e-09
"(46, 78)",3.2026938396009664e-09
"(62, 102)",1.575849888405038e-08
"(78, 46)",3.2026938396009664e-09
"(97, 112)",4.898692586077926e-09
"(102, 62)",1.575849888405038e-08
"(112, 97)",4.898692586077926e-09
"(119, 6)",7.119245992726064e-08
"(152, 6)",1.2779194946688222e-07
"(157, 32)",3.4920512259617452e-09
"(1, 37)",2.7064561233406235e-07
"(3, 35)",4.5943894569142266e-08
"(10, 72)",1.8121450565496832e-09
"(10, 86)",2.550278774367206e-09
"(19, 26)",4.740488779297891e-09
"(26, 19)",4.740488779297891e-09
"(35, 3)",4.5943894569142266e-08
"(36, 39)",1.4611311390429668e-07
"(36, 40)",2.45730284120782e-08
"(37, 1)",2.7064561233406235e-07
"(37, 41)",1.1261590474968368e-07
"(37, 43)",4.581058074596253e-06
"(37, 88)",1.5083679632728793e-06
"(37, 130)",7.324313244794212e-08
"(39, 36)",1.4611311390429668e-07
"(39, 153)",1.0815508157217362e-06
"(40, 36)",2.45730284120782e-08
"(41, 37)",1.1261590474968368e-07
"(43, 37)",4.581058074596253e-06
"(46, 145)",7.988766668631797e-09
"(57, 77)",3.104161855097108e-09
"(72, 10)",1.8121450565496832e-09
"(77, 57)",3.104161855097108e-09
"(86, 10)",2.550278774367206e-09
"(88, 37)",1.5083679632728793e-06
"(130, 37)",7.324313244794212e-08
"(145, 46)",7.988766668631797e-09
"(153, 39)",1.0815508157217362e-06
"(0, 121)",4.373108097865952e-09
"(49, 110)",2.3485289747126305e-08
"(55, 60)",1.3580941636239284e-08
"(60, 55)",1.3580941636239284e-08
"(110, 49)",2.3485289747126305e-08
"(121, 0)",4.373108097865952e-09
"(122, 125)",1.29175049146113e-06
"(122, 127)",3.018867467119435e-08
"(122, 150)",9.778623688561083e-08
"(125, 122)",1.29175049146113e-06
"(127, 122)",3.018867467119435e-08
"(131, 184)",3.6238026533008157e-09
"(150, 122)",9.778623688561083e-08
"(184, 131)",3.6238026533008157e-09
"(9, 89)",3.95707126533836e-09
"(89, 9)",3.95707126533836e-09
"(130, 137)",2.5265854533268347e-09
"(137, 130)",2.5265854533268347e-09
"(3, 26)",6.3878703479055596e-09
"(9, 101)",3.742707832543602e-09
"(13, 47)",4.037781162564798e-09
"(26, 3)",6.3878703479055596e-09
"(30, 87)",9.712432339862669e-10
"(45, 48)",1.2835333667027272e-07
"(45, 105)",3.301913076292351e-09
"(47, 13)",4.037781162564798e-09
"(48, 45)",1.2835333667027272e-07
"(70, 99)",8.925833109666806e-09
"(71, 102)",1.579896746761733e-08
"(87, 30)",9.712432339862669e-10
"(99, 70)",8.925833109666806e-09
"(99, 103)",1.8608307250644884e-07
"(101, 9)",3.742707832543602e-09
"(102, 71)",1.579896746761733e-08
"(103, 99)",1.8608307250644884e-07
"(105, 45)",3.301913076292351e-09
"(116, 125)",2.7823200357414092e-09
"(119, 144)",4.377553608492235e-08
"(120, 144)",1.6854215800776728e-09
"(125, 116)",2.7823200357414092e-09
"(140, 179)",1.450862870652517e-07
"(144, 119)",4.377553608492235e-08
"(144, 120)",1.6854215800776728e-09
"(179, 140)",1.450862870652517e-07
"(4, 159)",2.1825385942975117e-10
"(28, 35)",1.2645435851660045e-07
"(35, 28)",1.2645435851660045e-07
"(44, 150)",1.6103677798658584e-08
"(101, 115)",6.417360509658465e-08
"(115, 101)",6.417360509658465e-08
"(115, 137)",1.4770458278690057e-07
"(115, 138)",2.3783659486298347e-08
"(115, 140)",1.4892815869416154e-08
"(115, 152)",1.3569066936724994e-07
